Date,Open,High,Low,Close,Volume,Symbol,SMA 5,SMA 10,SMA 20,SMA 50,SMA 100,SMA 200,RSI 14,MACD 12-26,Price Change %,P/E Ratio
2021-08-09,351.6000061035156,352.05999755859375,350.54998779296875,351.1499938964844,2322500,DIA,350.58599243164065,350.15599670410154,348.99199829101565,,,,56.97406577682141,,-0.2669778895121322,20.36267
2021-08-10,351.4100036621094,352.94000244140625,351.010009765625,352.7300109863281,2841000,DIA,350.91399536132815,350.36699829101565,349.17849884033205,,,,59.49889536868385,,0.449955038390093,20.36267
2021-08-11,353.94000244140625,355.1199951171875,353.70001220703125,354.94000244140625,3422500,DIA,352.3039978027344,350.925,349.4549987792969,,,,62.78814320096002,,0.6265391053339675,20.36267
2021-08-12,355.19000244140625,355.25,353.739990234375,355.2300109863281,3118600,DIA,353.2280029296875,351.3660003662109,349.719499206543,,,,63.21038368476544,,0.08170635682849259,20.36267
2021-08-13,355.8500061035156,356.3699951171875,355.0,355.3900146484375,2414900,DIA,353.88800659179685,351.9570007324219,350.1520004272461,,,,63.45675461059452,,0.0450422704053377,20.36267
2021-08-16,354.4100036621094,356.6000061035156,352.6600036621094,356.57000732421875,3634600,DIA,354.9720092773438,352.7790008544922,350.9865005493164,,,,65.30219600818408,2.3460511644211692,0.33202752670149493,20.36267
2021-08-17,353.9100036621094,354.6700134277344,351.510009765625,353.8299865722656,5019600,DIA,355.19200439453124,353.05299987792966,351.4240005493164,,,,57.98016123766075,2.239157758854276,-0.7684383699332553,20.36267
2021-08-18,352.6199951171875,354.0400085449219,349.8900146484375,350.1199951171875,4038000,DIA,354.2280029296875,353.26600036621096,351.530500793457,,,,49.83270230661707,1.833938162533741,-1.0485237531783986,20.36267
2021-08-19,347.3299865722656,350.4800109863281,347.30999755859375,349.4800109863281,5442200,DIA,353.0780029296875,353.1530029296875,351.5915008544922,,,,48.56491507308684,1.4445059764871644,-0.1827899405302924,20.36267
2021-08-20,348.9800109863281,351.75,348.5299987792969,351.1600036621094,3394800,DIA,352.23200073242185,353.06000366210935,351.6210006713867,,,,52.01596740850598,1.2569501925929103,0.480712093100788,20.36267
2021-08-23,352.9599914550781,354.30999755859375,352.9200134277344,353.45001220703125,3569200,DIA,351.6080017089844,353.2900054931641,351.72300109863284,,,,56.31831833848563,1.2783593034661749,0.6521268142841707,20.36267
2021-08-24,354.0799865722656,354.489990234375,353.6199951171875,353.739990234375,1981400,DIA,351.5900024414062,353.39100341796876,351.8790008544922,,,,56.84596496958256,1.3036967765200984,0.08204216079468196,20.36267
2021-08-25,353.7799987792969,355.0400085449219,352.9200134277344,354.17999267578125,2434700,DIA,352.402001953125,353.31500244140625,352.1200012207031,,,,57.68128136893868,1.3437910396058896,0.12438583523302071,20.36267
2021-08-26,354.4700012207031,355.0,352.07000732421875,352.1600036621094,3008900,DIA,352.93800048828126,353.00800170898435,352.18700103759767,,,,52.64335557049621,1.198751341051377,-0.57032837976283,20.36267
2021-08-27,352.6499938964844,354.8500061035156,352.6499938964844,354.57000732421875,3163700,DIA,353.6200012207031,352.9260009765625,352.4415008544922,,,,57.421513157634564,1.2637062700324577,0.6843490564083732,20.36267
2021-08-30,354.9599914550781,355.2200012207031,353.8800048828125,354.0799865722656,2482000,DIA,353.74599609375,352.6769989013672,352.7279998779297,,,,56.180303680601895,1.2611056983372464,-0.138201410675165,20.36267
2021-08-31,353.79998779296875,354.79998779296875,353.17999267578125,353.9200134277344,2913800,DIA,353.78200073242186,352.6860015869141,352.8695007324219,,,,55.75657890208172,1.2319352480341195,-0.0451799453789814,20.36267
2021-09-01,354.2900085449219,354.3500061035156,353.2900085449219,353.54998779296875,2739200,DIA,353.6559997558594,353.0290008544922,353.1475006103516,,,,54.72836919385339,1.1655240440485386,-0.10455063876775306,20.36267
2021-09-02,354.7799987792969,355.17999267578125,353.9200134277344,354.8699951171875,2390000,DIA,354.197998046875,353.5679992675781,353.3605010986328,,,,57.72348728109923,1.2055098782533378,0.37335804548004337,20.36267
2021-09-03,353.67999267578125,354.6499938964844,353.0899963378906,354.1400146484375,2465400,DIA,354.11199951171875,353.8660003662109,353.46300201416017,,,,55.53533865231858,1.1648677465391302,-0.20570363197625063,20.36267
2021-09-07,353.6400146484375,353.69000244140625,350.989990234375,351.44000244140625,3168500,DIA,353.58400268554686,353.6649993896484,353.4775024414063,,,,48.24983965905915,0.9043651852729226,-0.7624137616054516,20.36267
2021-09-08,350.82000732421875,352.1700134277344,349.6400146484375,350.7300109863281,3075700,DIA,352.9460021972656,353.36400146484374,353.37750244140625,350.36220092773436,,,46.521551533749516,0.6333240860379306,-0.20202351756940518,20.36267
2021-09-09,350.55999755859375,352.510009765625,348.9200134277344,349.30999755859375,3484700,DIA,352.09800415039064,352.877001953125,353.09600219726565,350.491201171875,,,43.18942342317835,0.30047515552416826,-0.4048736587271229,20.36267
2021-09-10,351.25,351.6600036621094,346.57000732421875,346.70001220703125,4539000,DIA,350.46400756835936,352.3310028076172,352.6695022583008,350.526201171875,,,37.82658257077403,-0.17193209905457252,-0.7471831238167415,20.36267
2021-09-13,348.9100036621094,349.94000244140625,347.4700012207031,349.29998779296875,5439700,DIA,349.4960021972656,351.8040008544922,352.36500091552733,350.58500122070313,,,45.13508056296743,-0.3326869429482713,0.7499208233038512,20.36267
2021-09-14,350.3999938964844,350.57000732421875,345.7099914550781,346.4700012207031,3902200,DIA,348.502001953125,351.0430023193359,351.86000061035156,350.55560119628905,,,39.66901764198927,-0.6805970806189521,-0.810187996325662,20.36267
2021-09-15,346.4100036621094,349.4599914550781,345.7799987792969,348.82000732421875,3267300,DIA,348.1200012207031,350.5330017089844,351.60950164794923,350.61560119628905,,,45.56440906451671,-0.7579552818683055,0.6782711620734627,20.36267
2021-09-16,348.9100036621094,350.0799865722656,346.0,348.17999267578125,3646000,DIA,347.8940002441406,349.9960021972656,351.5125015258789,350.64080078125,,,44.294912006355794,-0.8609811917610273,-0.18347991370879502,20.36267
2021-09-17,346.8500061035156,347.70001220703125,345.05999755859375,345.6400146484375,5380900,DIA,347.6820007324219,349.0730041503906,351.32050170898435,350.6660009765625,,,39.58162093214989,-1.1345070755760958,-0.7295014305169878,20.36267
2021-09-20,340.2200012207031,342.1600036621094,335.989990234375,339.3999938964844,10010600,DIA,345.702001953125,347.5990020751953,350.7325012207031,350.4794006347656,,,30.886433658172724,-1.8336585593410746,-1.805352530811588,20.36267
2021-09-21,341.4100036621094,343.07000732421875,339.010009765625,339.1099853515625,6071100,DIA,344.22999877929686,346.3660003662109,350.0154998779297,350.26100036621096,,,30.5505308997854,-2.383665006793535,-0.08544742196144872,20.36267
2021-09-22,341.1600036621094,344.3299865722656,340.44000244140625,342.5,6862700,DIA,342.96599731445315,345.5429992675781,349.45350036621096,350.1310003662109,,,38.913601960535324,-2.516988946582728,0.9996799843339899,20.36267
2021-09-23,344.80999755859375,348.6700134277344,344.5299987792969,347.55999755859375,5592200,DIA,342.8419982910156,345.3679992675781,349.12250061035155,350.0940002441406,,,48.820282471245044,-2.1891148611556446,1.477371549954376,20.36267
2021-09-24,346.5,348.42999267578125,346.30999755859375,347.8699951171875,3121600,DIA,343.2879943847656,345.48499755859376,348.90800018310546,350.05260009765624,,,49.362098672864526,-1.8825571273160335,0.08919253100796443,20.36267
2021-09-27,348.2900085449219,350.5,348.1700134277344,348.6099853515625,3426000,DIA,345.12999267578124,345.41599731445314,348.60999908447263,350.09,,,50.70369201780377,-1.561892364131836,0.21272033942614232,20.36267
2021-09-28,347.30999755859375,347.82000732421875,342.4100036621094,342.9200134277344,7493800,DIA,345.8919982910156,345.0609985351563,348.05200042724607,350.15080017089844,,,41.581242340939504,-1.7467608385904896,-1.6321884521150354,20.36267
2021-09-29,343.8699951171875,345.6700134277344,342.8800048828125,343.7699890136719,4116600,DIA,346.14599609375,344.5559967041016,347.544499206543,350.1246002197266,,,43.224530177343404,-1.8038903847885877,0.24786409444037538,20.36267
2021-09-30,345.0799865722656,345.44000244140625,338.1099853515625,338.2900085449219,7926000,DIA,344.2919982910156,343.56699829101564,346.7815002441406,349.9306005859375,,,36.16185454215087,-2.2652422844760736,-1.5940834406379945,20.36267
2021-10-01,340.0299987792969,344.7799987792969,337.67999267578125,343.17999267578125,6219800,DIA,343.3539978027344,343.32099609375,346.19700012207034,349.8290002441406,,,44.825324774707745,-2.2108013944820755,1.4455006081594224,20.36267
2021-10-04,342.6099853515625,344.0299987792969,338.07000732421875,340.010009765625,7037700,DIA,341.6340026855469,343.3819976806641,345.49049987792966,349.61780029296875,,,40.945990843843944,-2.3958300872401423,-0.9237085429834702,20.36267
2021-10-05,341.1300048828125,344.8699951171875,340.4700012207031,343.1300048828125,3826100,DIA,341.6760009765625,343.78399963378905,345.075,349.4522003173828,,,45.907904504408265,-2.264604180910453,0.9176186075634085,20.36267
2021-10-06,340.4800109863281,344.29998779296875,338.4700012207031,344.1199951171875,6276300,DIA,341.7460021972656,343.9459991455078,344.74449920654297,349.3222003173828,,,47.417642378739785,-2.057010826133194,0.28851753571159655,20.36267
2021-10-07,346.8699951171875,349.7699890136719,346.7699890136719,347.6300048828125,5310400,DIA,343.61400146484374,343.9529998779297,344.6604995727539,349.2876007080078,,,52.48161673483087,-1.5909239620141875,1.0199958780162444,20.36267
2021-10-08,347.9200134277344,348.4599914550781,346.5799865722656,347.5299987792969,3658300,DIA,344.4840026855469,343.91900024414065,344.7019989013672,349.2218005371094,,,52.32699160576952,-1.2156036982468095,-0.028767972301280142,20.36267
2021-10-11,347.6600036621094,349.55999755859375,344.8599853515625,344.9800109863281,4098400,DIA,345.4780029296875,343.5560028076172,344.48600006103516,349.13180053710937,,,48.41040391723486,-1.111114156577571,-0.7337460944164875,20.36267
2021-10-12,345.489990234375,346.1000061035156,343.19000244140625,343.7799987792969,5100300,DIA,345.6080017089844,343.6420013427734,344.3514999389648,349.040400390625,,,46.64117583592217,-1.1123143309693546,-0.3478497793539703,20.36267
2021-10-13,343.95001220703125,344.55999755859375,341.1199951171875,343.8900146484375,4189100,DIA,345.5620056152344,343.65400390625,344.1050003051758,348.89640075683593,,,46.833016862173196,-1.0918024970603142,0.03200182370448612,20.36267
2021-10-14,347.2099914550781,349.2200012207031,346.6000061035156,349.1300048828125,4473900,DIA,345.86200561523435,344.7380035400391,344.15250091552736,348.9192010498047,,,55.111168308938375,-0.6452848592377904,1.523740152714792,20.36267
2021-10-15,351.6499938964844,353.0799865722656,350.9200134277344,352.8500061035156,4206800,DIA,346.92600708007814,345.7050048828125,344.51300048828125,348.96400146484376,,,59.88626076445092,0.00865680463073204,1.0655060203008881,20.36267
2021-10-18,351.3399963378906,353.1300048828125,350.25,352.5,3310600,DIA,348.4300048828125,346.95400390625,345.16800079345705,348.9722015380859,,,59.24765640723293,0.4929848942229569,-0.09919401940238215,20.36267
2021-10-19,353.6700134277344,354.510009765625,352.79998779296875,354.4599914550781,2380900,DIA,350.5660034179688,348.0870025634766,345.9355010986328,349.0384014892578,,,61.71002469953645,1.023178756910056,0.5560259447030091,20.36267
2021-10-20,354.510009765625,356.5799865722656,354.3699951171875,356.0299987792969,2873800,DIA,352.99400024414064,349.2780029296875,346.6120010375977,349.1044012451172,,,63.60695344487017,1.552155401609241,0.4429293466305717,20.36267
2021-10-21,355.3900146484375,356.0899963378906,354.29998779296875,355.9599914550781,2243800,DIA,354.35999755859376,350.1110015869141,347.03200073242186,349.12480102539064,,,63.45599234366583,1.943322782258008,-0.01966332175905583,20.36267
2021-10-22,355.9700012207031,357.6199951171875,355.32000732421875,356.739990234375,3872300,DIA,355.13799438476565,351.03200073242186,347.4755004882812,349.1550006103516,,,64.46784468264349,2.289868948553419,0.2191254067931636,20.36267
2021-10-25,357.3599853515625,357.8900146484375,356.2900085449219,357.54998779296875,2518200,DIA,356.1479919433594,352.28899841308595,347.92250061035156,349.19820007324216,,,65.53506217813492,2.599899294928491,0.22705544115242393,20.36267
2021-10-26,358.55999755859375,358.92999267578125,357.3699951171875,357.5,3182200,DIA,356.75599365234376,353.66099853515624,348.65149993896483,349.2167999267578,,,65.40450403126638,2.8091844512541684,-0.013980644574285161,20.36267
2021-10-27,358.0899963378906,358.29998779296875,354.9599914550781,354.9800109863281,3542100,DIA,356.54599609375,354.76999816894534,349.21200103759764,349.23980041503904,,,59.02103904691972,2.740116040432895,-0.7048920317963336,20.36267
2021-10-28,355.75,357.3800048828125,355.75,357.29998779296875,2490500,DIA,356.8139953613281,355.5869964599609,350.1625,349.3834002685547,,,62.63651805810989,2.839845594416829,0.6535513929909698,20.36267
2021-10-29,356.6499938964844,358.5199890136719,356.3900146484375,358.2300109863281,2979600,DIA,357.11199951171875,356.1249969482422,350.91500091552734,349.5584002685547,,,64.00743918401729,2.959808256473707,0.26029197456851616,20.36267
2021-11-01,359.45001220703125,360.04998779296875,357.9800109863281,359.1300048828125,2548400,DIA,357.4280029296875,356.7879974365234,351.8710006713867,349.7178002929688,,,65.33303586064719,3.0918604734005157,0.25123352842670865,20.36267
2021-11-02,359.4100036621094,360.8800048828125,358.7900085449219,360.57000732421875,2629000,DIA,358.04200439453126,357.3989990234375,352.74300079345704,349.8602001953125,,,67.40175362965846,3.2749572999550765,0.4009696827966591,20.36267
2021-11-03,359.9100036621094,361.8399963378906,358.8999938964844,361.55999755859375,3557400,DIA,359.3580017089844,357.9519989013672,353.61500091552733,350.0166003417969,,,68.78104543134772,3.4600613588302735,0.27456255769071625,20.36267
2021-11-04,361.3399963378906,361.6499938964844,359.8699951171875,361.3500061035156,3870900,DIA,360.1680053710937,358.4910003662109,354.3010009765625,350.1600006103516,,,68.1226169090898,3.5489035525999952,-0.058079283243739344,20.36267
2021-11-05,362.9599914550781,364.94000244140625,361.8900146484375,363.29998779296875,4489000,DIA,361.1820007324219,359.1470001220703,355.0895004272461,350.38280029296874,,,70.9076611256244,3.7336200095257936,0.5396379290206754,20.36267
2021-11-08,365.05999755859375,365.6400146484375,363.3299865722656,364.32000732421875,3056000,DIA,362.2200012207031,359.8240020751953,356.05650024414064,350.57780029296873,,,72.27232449289625,3.9171615835756484,0.2807650882254542,20.36267
2021-11-09,364.19000244140625,364.29998779296875,361.82000732421875,363.2799987792969,3680600,DIA,362.7619995117187,360.402001953125,357.0315002441406,350.76180053710937,,,68.73218674752253,3.9333582994490826,-0.28546566864672274,20.36267
2021-11-10,362.5199890136719,363.7300109863281,360.2799987792969,361.07000732421875,3529000,DIA,362.66400146484375,361.01100158691406,357.8904998779297,350.90480041503906,,,61.8042365962369,3.7249278234525036,-0.6083438291412113,20.36267
2021-11-11,361.19000244140625,361.260009765625,359.3800048828125,359.4599914550781,2461200,DIA,362.28599853515624,361.227001953125,358.406999206543,351.02300048828124,,,57.27491370919518,3.390743958698124,-0.44590130348183266,20.36267
2021-11-12,360.69000244140625,361.739990234375,359.5799865722656,361.2799987792969,3099800,DIA,361.8820007324219,361.53200073242186,358.82849884033203,351.1512005615234,,,60.774459158690554,3.2354638060938328,0.5063170776951953,20.36267
2021-11-15,362.6000061035156,362.7300109863281,360.6700134277344,361.239990234375,2555000,DIA,361.2659973144531,361.7429992675781,359.26549835205077,351.2932000732422,,,60.65684143076283,3.0737426196311617,-0.011074110124298375,20.36267
2021-11-16,361.82000732421875,363.5400085449219,361.70001220703125,361.92999267578125,2728600,DIA,360.99599609375,361.8789978027344,359.6389984130859,351.5029998779297,,,62.021949108228526,2.967052510239796,0.19100942865117876,20.36267
2021-11-17,361.44000244140625,361.5799865722656,359.5400085449219,359.8500061035156,2976000,DIA,360.7519958496094,361.70799865722654,359.8299987792969,351.6853997802734,351.0238003540039,,55.74305654770198,2.6837259742084143,-0.574693066161247,20.36267
2021-11-18,360.0299987792969,360.04998779296875,357.1300048828125,359.3500061035156,3438100,DIA,360.72999877929686,361.50799865722655,359.99949951171874,351.8861999511719,351.18870056152343,,54.319458991690915,2.3912766827398286,-0.13894678102525093,20.36267
2021-11-19,357.8900146484375,357.8900146484375,355.3800048828125,355.9100036621094,3542200,DIA,359.6559997558594,360.7690002441406,359.95800018310547,352.0703997802734,351.29830047607425,,45.676495801318126,1.860482579480049,-0.9572846481085917,20.36267
2021-11-22,357.4800109863281,359.239990234375,356.0899963378906,356.20001220703125,4929200,DIA,358.64800415039065,359.9570007324219,359.89050140380857,352.20840026855467,351.3967007446289,,46.45007155528745,1.4465507576664436,0.08148367338312035,20.36267
2021-11-23,356.2799987792969,358.3699951171875,355.3399963378906,358.0199890136719,5789300,DIA,357.8660034179687,359.4309997558594,359.9165008544922,352.43940002441406,351.49750061035155,,51.15126514496258,1.2509436253488957,0.5109423762688747,20.36267
2021-11-24,356.05999755859375,358.20001220703125,355.79998779296875,358.0299987792969,4246700,DIA,357.502001953125,359.1269989013672,360.0690002441406,352.6235998535156,351.61960052490235,,51.176652621256146,1.0842329061146643,0.002795867809668451,20.36267
2021-11-26,350.3299865722656,351.4599914550781,347.3599853515625,349.0199890136719,9075000,DIA,355.4359985351563,358.08299865722654,359.6550003051758,352.6403997802734,351.6406002807617,,34.03171045601252,0.22251594642415284,-2.5165516287307232,20.36267
2021-11-29,352.5899963378906,352.7699890136719,348.9200134277344,351.19000244140625,5243000,DIA,354.49199829101565,357.0739990234375,359.30299987792966,352.7513995361328,351.70870025634764,,39.30564004479021,-0.2820477337012903,0.6217447412874,20.36267
2021-11-30,348.70001220703125,350.010009765625,344.3599853515625,344.8999938964844,9543500,DIA,352.23199462890625,355.43999938964845,358.5914993286133,352.8613995361328,351.6704000854492,,31.455618766885124,-1.1759140025260422,-1.7910556966869606,20.36267
2021-12-01,348.0400085449219,350.3800048828125,340.32000732421875,340.4599914550781,8415000,DIA,348.7199951171875,353.2929992675781,357.58599853515625,352.8883996582031,351.574700012207,,27.309461636096522,-2.217024077386668,-1.2873303914116119,20.36267
2021-12-02,341.80999755859375,347.95001220703125,341.1700134277344,346.6099853515625,8326400,DIA,346.4359924316406,351.9689971923828,356.8384979248047,352.97059936523436,351.55079986572264,,39.25335645456695,-2.5168455736133524,1.806377856675656,20.36267
2021-12-03,347.8599853515625,348.5,343.0799865722656,346.239990234375,11365300,DIA,345.87999267578124,350.6579956054687,356.08299713134767,352.94419921875,351.5190997314453,,38.839878895977556,-2.752581734437115,-0.1067468142362471,20.36267
2021-12-06,349.260009765625,354.0199890136719,348.8299865722656,352.82000732421875,7026500,DIA,346.20599365234375,350.3489959716797,355.55899810791016,353.04319946289064,351.54789978027344,,49.10700442213671,-2.3810052067253196,1.900420885926457,20.36267
2021-12-07,355.92999267578125,358.6099853515625,355.7900085449219,357.739990234375,5271500,DIA,348.77399291992185,350.50299377441405,355.229997253418,353.2257995605469,351.65789978027345,,55.167335392806024,-1.6702727638990496,1.3944738983113103,20.36267
2021-12-08,358.1700134277344,358.8699951171875,356.4200134277344,357.989990234375,3355600,DIA,352.2799926757813,350.4999938964844,354.9654968261719,353.5271990966797,351.83899963378906,,55.457586026217,-1.0744536390192252,0.06988315727189942,20.36267
2021-12-09,356.75,359.17999267578125,356.3500061035156,358.1099853515625,3774500,DIA,354.5799926757812,350.50799255371095,354.81749572753904,353.8139990234375,351.969299621582,,55.6061486963434,-0.5858270373688583,0.03351912636131438,20.36267
2021-12-10,359.5899963378906,360.3299865722656,357.6099853515625,360.2300109863281,3855200,DIA,357.37799682617185,351.6289947509766,354.8559967041016,354.25279907226565,352.0916998291016,,58.255258409484924,-0.027204982164391822,0.5920040550347672,20.36267
2021-12-13,359.42999267578125,359.989990234375,356.6099853515625,357.0400085449219,4563000,DIA,358.2219970703125,352.2139953613281,354.6439971923828,354.5299993896484,352.1794998168945,,53.11884111074811,0.15629876926158204,-0.8855459967568646,20.36267
2021-12-14,355.7099914550781,358.4100036621094,354.9700012207031,356.1700134277344,4079700,DIA,357.9080017089844,353.34099731445315,354.39049835205077,354.85319946289064,352.23549987792967,,51.77798915374403,0.22888701223547514,-0.24366880359797394,20.36267
2021-12-15,355.8299865722656,359.9700012207031,354.44000244140625,359.80999755859375,9274900,DIA,358.2720031738281,355.2759979248047,354.2844985961914,355.1867993164062,352.3194998168945,,56.702493074238646,0.5735188482267404,1.0219793900751561,20.36267
2021-12-16,361.2699890136719,362.510009765625,358.30999755859375,359.44000244140625,9493700,DIA,358.5380065917969,356.5589996337891,354.2639984130859,355.49319946289063,352.4076998901367,,56.07563024226867,0.8074784386069496,-0.10283069389345201,20.36267
2021-12-17,356.29998779296875,356.92999267578125,352.7099914550781,353.6300048828125,10638300,DIA,357.21800537109374,357.2980010986328,353.9779983520508,355.61319946289063,352.45040008544925,,47.243301137181724,0.5181024897735824,-1.6164026038089196,20.36267
2021-12-20,349.3800048828125,349.6400146484375,346.5400085449219,349.2699890136719,7303400,DIA,355.66400146484375,356.9429992675781,353.64599761962893,355.64799926757814,352.4348999023438,,41.90869870027803,-0.06232839405606683,-1.2329315411415576,20.36267
2021-12-21,352.1600036621094,354.9800109863281,351.510009765625,354.9100036621094,4693300,DIA,355.41199951171876,356.6600006103516,353.5814971923828,355.84659912109373,352.48919982910155,,49.80461376830113,-0.06645594197817672,1.614800820524187,20.36267
2021-12-22,354.95001220703125,357.55999755859375,354.1700134277344,357.3900146484375,2999500,DIA,354.9280029296875,356.6000030517578,353.5499984741211,356.1187994384766,352.5795999145508,,52.84006077921275,0.12890319108879567,0.6987717902393165,20.36267
2021-12-23,358.3900146484375,360.5,358.1600036621094,359.3599853515625,2655000,DIA,354.91199951171876,356.7250030517578,353.6164978027344,356.4281988525391,352.6622998046875,,55.1596886651028,0.4376420187713279,0.5512103367137478,20.36267
2021-12-27,360.05999755859375,362.9599914550781,359.70001220703125,362.9200134277344,2594300,DIA,356.77000122070314,356.99400329589844,354.3114990234375,356.7039990234375,352.8116000366211,,59.077023030788276,0.9585348839292465,0.9906578977314506,20.36267
2021-12-28,363.1099853515625,365.1199951171875,362.8900146484375,363.989990234375,3048500,DIA,359.71400146484376,357.6890014648437,354.9514984130859,356.9267987060547,352.9454000854492,,60.20236599764216,1.4410726302786543,0.2948244150370316,20.36267
2021-12-29,363.8999938964844,365.6400146484375,363.7900085449219,364.8399963378906,3012200,DIA,361.7,358.5559997558594,355.94849853515626,357.1735986328125,353.0729000854492,,61.11712854490287,1.870513543735683,0.23352458208214522,20.36267
2021-12-30,365.69000244140625,366.7200012207031,363.6000061035156,364.07000732421875,2863200,DIA,363.03599853515624,358.98200073242185,357.1289993286133,357.3657989501953,353.20210021972656,,59.776740579172525,2.124230081179917,-0.21104841064595314,20.36267
2021-12-31,363.510009765625,364.739990234375,362.9100036621094,363.32000732421875,3133800,DIA,363.8280029296875,359.3700012207031,357.9645004272461,357.51159912109375,353.3080001831055,,58.43248044614911,2.2389740340928483,-0.20600433568044307,20.36267
2022-01-03,364.3399963378906,365.8500061035156,362.29998779296875,365.67999267578125,5624100,DIA,364.3799987792969,360.575,358.9365005493164,357.7059991455078,353.4154000854492,,61.37583713563045,2.4916187086183186,0.6495610767332405,20.36267
