Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2022-11-21,286.11500549316406,291.99089904785154,279.03556101910664,280.54487398927483,286.43962205754303,287.81827175876305,273.14975267575113,0.0
2022-11-22,284.24000549316406,292.00699920654296,279.3527246955911,280.5985689906968,285.50457932948893,285.8845861540917,273.38626494231045,0.0
2022-11-23,284.3675079345703,292.04519927978515,280.08576108320125,280.8120367443561,286.22316851758114,286.47254271513646,273.6651846803265,0.0
2022-11-25,285.37001037597656,292.06379943847656,281.05623811503494,281.1312575446958,287.7053375877802,288.12777089313033,273.9703698805821,0.0
2022-11-28,285.89501190185547,292.04499969482424,281.7077718247599,281.36186479911424,288.0145147793232,288.13356115326025,274.31567853762783,0.0
2022-11-29,286.1000061035156,291.9222994995117,281.81913003538455,281.41553690459904,286.65300021758435,285.95963556417854,274.69879593083886,0.0
2022-11-30,284.7550048828125,291.7744995117188,281.6803380979874,281.3818944490805,284.85351626044627,283.4421227504379,275.13842575638387,0.0
2022-12-01,285.88999938964844,291.81769927978513,282.97808104555753,281.85821326191973,288.1348982604727,288.0508008707406,275.6977778305242,0.0
2022-12-02,287.5899963378906,291.89249938964844,284.17163129922017,282.32964783066745,290.57359193698375,291.135595881964,276.3408027931496,0.0
2022-12-05,290.0499954223633,291.9614993286133,285.1025622719152,282.7356302614384,291.8390074272771,292.4308066564003,277.04564873966166,0.0
2022-12-06,291.81749725341797,291.9711993408203,285.384502090716,282.9303482777786,290.9097222236139,290.7292200918604,277.80413667655284,0.0
2022-12-07,288.89749908447266,291.8692993164062,284.97288906941077,282.88072977442033,288.03858348007657,286.6224636137931,278.61132821919006,0.0
2022-12-08,285.5999984741211,291.78059936523437,284.47923367155806,282.7874881303166,285.53271324931507,283.3992744622745,279.3703099003544,0.0
2022-12-09,283.4250030517578,291.63609954833987,284.40931938136504,282.8296139342592,284.92405035956784,283.0024904787273,280.06574230429567,0.0
2022-12-12,282.0250015258789,291.4261996459961,284.1460622336165,282.79832183629105,283.83994521879066,281.9427099793447,280.70453888692975,0.0
2022-12-13,283.0,291.2081994628906,284.30538736893965,282.9085136788989,284.34851255159333,283.0770191641754,281.26898344063466,0.0
2022-12-14,285.0299987792969,291.0747994995117,284.7881219899176,283.1358640890793,285.8284572421374,285.37556986307726,281.81240948335625,0.0
2022-12-15,285.6949996948242,290.93719970703125,284.97944305200025,283.2694220401996,286.1180890231445,285.8341632683933,282.34145289291575,0.0
2022-12-16,284.4075012207031,290.76239990234376,284.08061684649795,283.0170002319538,282.8559319504889,281.43560788627343,282.8441382514106,0.0
2022-12-19,281.5750045776367,290.4367999267578,282.98832519208275,282.67022786969915,279.5791094584709,277.377028315402,283.3110210277416,0.0
2022-12-20,276.8500061035156,290.03619995117185,281.5173991009758,282.15935056658304,275.64877868524013,272.7073580337351,283.68753334327977,0.0
2022-12-21,272.60750579833984,289.57700012207033,280.1865770677515,281.6605327747286,272.8218189191375,269.81232032309015,283.9810826807846,0.0
2022-12-22,271.7475051879883,289.1588003540039,279.43806943088595,281.3360883709406,272.2888935722263,270.1135184223507,284.205372751495,0.0
2022-12-23,269.87500762939453,288.6831005859375,278.0293954152136,280.76027728163126,269.585865216687,267.2803940065739,284.35697767469617,0.0
2022-12-27,269.27750396728516,288.12780029296874,276.8439048698897,280.2310667764274,267.9588840620383,265.9947273518531,284.42185408980754,0.0
2022-12-28,267.7874984741211,287.51960021972656,275.37013557536295,279.57365659685024,265.5328606140968,263.57096043758247,284.29336632622613,0.0
2022-12-29,264.4499969482422,286.9031002807617,273.6734539142646,278.8050113562118,262.6492976769909,260.5699192210842,283.9714834896135,0.0
2022-12-30,264.3699951171875,286.360400390625,272.8697368276563,278.3170761889255,262.9842444159464,262.01189325631367,283.49197726779516,0.0
2023-01-03,264.0999984741211,285.85240051269534,272.13754350363143,277.84219799172047,263.279239331537,263.10151029338306,282.8906808547032,0.0
2023-01-04,264.3250045776367,285.23790069580076,271.28670634289097,277.31516668439366,262.94007084995644,263.1058756467077,282.1796314569167,0.0
2023-01-05,265.73500061035156,284.65450073242187,270.6704044150283,276.8587219349245,263.2381931564969,263.87119640947367,281.42978574022834,0.0
2023-01-06,264.5199966430664,283.96640045166015,269.66035778697835,276.25636542843023,262.0314619974382,262.447569514785,280.62389053533104,0.0
2023-01-09,265.1499938964844,283.3238003540039,269.5647611040608,275.96246283727214,263.8402954780874,265.16511995494125,279.7876248771762,0.0
2023-01-10,266.6649932861328,282.70640045166016,269.6731219478677,275.7487727796261,265.82274406900126,267.8260565456686,278.9166988796658,0.0
2023-01-11,268.43749237060547,282.14980041503907,270.0238847329548,275.63377034608834,268.10459383606667,270.6523223646404,277.9870383180218,0.0
2023-01-12,272.42999267578125,281.63250030517577,270.8601185102188,275.70925682365703,271.45319383588964,274.71073545016435,277.024476416317,0.0
2023-01-13,274.99249267578125,281.1944003295898,271.7701040866089,275.8408364547796,274.3801695940595,277.9201665252614,276.09305638442805,0.0
2023-01-17,277.59999084472656,280.8605004882813,272.79231497966555,276.04282169891854,277.13143164122886,280.73114310208507,275.2059573891722,0.0
2023-01-18,279.7774963378906,280.5349005126953,273.7642810162012,276.2592640507573,279.2509847713149,282.58855869472137,274.40524734685454,0.0
2023-01-19,279.86000061035156,280.16360046386717,274.2215837035285,276.3230678994835,279.38145840715487,281.7512268410114,273.68978420304666,0.0
2023-01-20,278.88500213623047,279.70930053710936,274.3247403987492,276.27689438149963,278.42209943804056,279.66349307681463,273.02114199414666,0.0
