Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-01-23,184.42499923706055,178.22949966430664,181.06052359451502,179.58304621161614,185.34492826010964,185.65366851928601,176.6660792974778,0.0
2023-01-24,184.55249786376953,178.23039962768556,181.75713232542427,179.8878882007478,186.4514825284164,186.87417859628516,176.6869435251495,0.0
2023-01-25,185.3349952697754,178.25349960327148,182.33189461441557,180.16495717374255,187.05081473633976,187.36480717852305,176.79379536193093,0.0
2023-01-26,186.68749618530273,178.2929995727539,182.9005726759926,180.45154739233465,187.61675600507434,187.83459814745447,177.0035793163158,0.0
2023-01-27,187.56749725341797,178.36359954833983,183.52939768701484,180.7704907019223,188.37188827451774,188.58378384523704,177.29641879046406,0.0
2023-01-30,188.12999725341797,178.4584996032715,184.20168705922373,181.1169687921698,189.22989883641048,189.46943589191466,177.6624989921664,0.0
2023-01-31,188.13249969482422,178.5447996520996,184.50594433311136,181.345962539603,188.84262993553418,188.65373408111205,178.0909558048955,0.0
2023-02-01,189.13999938964844,178.63769958496093,185.28083895332125,181.74444476588147,190.15307032221605,190.26733871974292,178.58083235187297,0.0
2023-02-02,190.62250137329102,178.7454995727539,186.30407970441894,182.24556248915408,192.1284327015304,192.6921619778787,179.1570361102069,0.0
2023-02-03,192.80750274658203,178.85469970703124,187.63918280164106,182.87749803352025,194.86592819513658,196.00772744203164,179.80046208699545,0.0
2023-02-06,195.32000350952148,178.92789978027344,188.67816312031363,183.43224980882727,196.27728781702814,197.3332707497714,180.51163496794527,0.0
2023-02-07,195.98500442504883,179.04679977416993,189.28503382709027,183.85312381058887,196.18306448481854,196.61923781197902,181.2675609824098,0.0
2023-02-08,196.25750350952148,179.1729997253418,189.9844747268528,184.31401379969367,196.55943982730383,196.71249088978243,182.05512284643856,0.0
2023-02-09,194.85750198364258,179.2838996887207,190.2884221190884,184.6443575619123,195.73154230691793,195.2516749396578,182.83262295193143,0.0
2023-02-10,193.09249877929688,179.39329956054686,190.24859662491826,184.85205853662885,194.07682317425045,192.8635631807486,183.57987608733004,0.0
2023-02-13,192.1349983215332,179.4911994934082,190.25541895095367,185.06651316872424,192.988731467217,191.48237669069087,184.292190881423,0.0
2023-02-14,191.38999938964844,179.6365995788574,190.5159286369976,185.36249829870735,193.00960649454254,191.72260259511614,184.9980859167782,0.0
2023-02-15,191.33749771118164,179.80829956054689,190.73749151325805,185.6432972641026,192.97417832158516,191.85173843909428,185.71734515531566,0.0
2023-02-16,192.47000122070312,180.03899963378908,191.151104316369,185.98964903725272,193.6349413328337,192.90200250304764,186.4303699069553,0.0
2023-02-17,193.0425033569336,180.29189971923827,191.31209340488263,186.249309799259,193.4212320555476,192.67063580131241,187.11972182474017,0.0
2023-02-21,193.1750030517578,180.58149978637695,191.51408357027137,186.51957205707984,193.44240864055004,192.77945088561427,187.78589479422865,0.0
2023-02-22,191.90500259399414,180.80849975585937,191.06029569076077,186.55532962440202,191.3914611101108,190.0688012192964,188.39978380556462,0.0
2023-02-23,190.2750015258789,180.98849975585938,190.71359643923998,186.60971058907947,190.10399946888157,188.61307215073498,188.96944446328246,0.0
2023-02-24,189.44499969482422,181.21999969482422,190.554307809707,186.71457612077464,189.67586281903647,188.40394815657132,189.4912038732458,0.0
2023-02-27,188.03999710083008,181.44589965820313,190.21605077482698,186.74581145282167,188.74881926346006,187.48352258216315,189.97293236814897,0.0
2023-02-28,188.2249984741211,181.63469970703125,189.98871159566224,186.80173494110124,188.3435597159856,187.29661006154006,190.39530902438693,0.0
2023-03-01,188.28499603271484,181.75649963378908,189.78774282621026,186.85585216272816,188.08084916618128,187.26311814454482,190.73398189780153,0.0
2023-03-02,188.06999588012695,181.8936996459961,189.6357711972379,186.91726525265804,188.00308213222957,187.43228052226348,190.97808682477032,0.0
2023-03-03,188.40999603271484,182.04519958496093,189.5506849659284,186.99393168828493,188.13198677333628,187.82294715413377,191.13814850795416,0.0
2023-03-06,189.24249649047852,182.27409957885743,189.7672755257059,187.17083710377892,189.19080783521113,189.40541457280682,191.24799412856868,0.0
2023-03-07,189.37249755859375,182.48439956665038,189.64868901688652,187.23086833755642,188.95281990276976,189.07394070194076,191.29703724237137,0.0
2023-03-08,188.8949966430664,182.67229949951172,189.2999451818815,187.20256970718313,188.00199382891995,187.80049060384,191.3056482385706,0.0
2023-03-09,188.32749938964844,182.86569961547852,188.9999519505276,187.17891641806781,187.3661893435774,187.05175011550108,191.29509264157142,0.0
2023-03-10,185.80500030517578,182.96579971313477,188.1566243618652,186.95246982500012,185.06022626444943,184.07863036152048,191.24629635281033,0.0
2023-03-13,182.67499923706055,183.05949966430663,186.82588750636856,186.52963452462146,181.55559703463578,179.69519944052172,191.11966050701375,0.0
2023-03-14,179.375,183.07129959106445,185.32412195512384,186.01076321838215,178.0644119110134,175.6252109652381,190.90145059279453,0.0
2023-03-15,176.85499954223633,183.0947996520996,184.3458866561863,185.63826332857926,176.79547927479044,174.78902351770427,190.59879618515203,0.0
2023-03-16,174.90499877929688,183.11879959106446,183.15301042793496,185.16618531276208,174.92474206915523,173.05662917172563,190.22126520415884,0.0
2023-03-17,174.85499954223633,183.18829956054688,182.35600879400155,184.80566270557867,174.52807884138403,173.3239719006713,189.771666255998,0.0
2023-03-20,174.33499908447266,183.17359954833984,181.11978511918343,184.27288622680373,172.62229105105666,171.380546433783,189.2721290588379,0.0
2023-03-21,173.56749725341797,183.1736994934082,180.26758643305348,183.84815482547458,172.14609549175955,171.41348008923703,188.72978318767784,0.0
2023-03-22,174.32749557495117,183.1584994506836,179.86563170657104,183.5656795157453,173.0454852934359,173.18029469202764,188.14938175531083,0.0
2023-03-23,173.24249649047852,183.0843994140625,178.95167255984816,183.0976962068162,171.96167708816978,172.00518906733885,187.5182396217629,0.0
2023-03-24,172.99749755859375,182.9959994506836,177.98482005282398,182.59354455719105,170.75477294858518,170.68862794220348,186.84200489373856,0.0
2023-03-27,172.5824966430664,182.88229934692382,177.29650596739918,182.16961700861714,170.51656096431543,170.71833142357357,186.13465909604673,0.0
2023-03-28,171.84499740600586,182.7859992980957,176.89689385403727,181.8372800624617,171.10264390561483,171.78353088154665,185.41243677963448,0.0
2023-03-29,172.2974967956543,182.68469924926757,176.51390530884478,181.5081814880011,171.49163110975155,172.4280138581952,184.66768363670064,0.0
2023-03-30,173.58999633789062,182.66399917602538,176.3923600710488,181.2692998252675,172.5281179933918,173.85560022725733,183.88144900475018,0.0
2023-03-31,174.43749618530273,182.65279907226562,176.25765258265682,181.03037914400633,173.22074282840467,174.67457858497255,183.07472054752304,0.0
2023-04-03,175.61249542236328,182.64999908447265,176.49569050646093,180.9271751851125,174.9015931561611,176.76434190948007,182.26212791160302,0.0
2023-04-04,176.8699951171875,182.6398989868164,176.71616886439594,180.83116124402756,176.14607405471781,178.1030573919373,181.43475125159745,0.0
