Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-01-23,334.10750579833984,322.3786996459961,335.1707087600634,332.43431973372054,335.0473620211604,333.94865755381295,333.7459877861871,0.0
2023-01-24,333.3600082397461,322.52939971923826,335.28174261807743,332.5813189360411,335.4098850770642,334.68294717332026,333.6395065872757,0.0
2023-01-25,334.3925094604492,322.7199996948242,335.4837719040232,332.75910499661654,336.0071023301507,335.64413276182853,333.5901550481348,0.0
2023-01-26,336.0650100708008,322.93669982910154,335.6877980706073,332.9385288618945,336.5122379625138,336.38341618019695,333.6166985594196,0.0
2023-01-27,337.4875030517578,323.1596997070312,336.0958188952182,333.1911148115141,337.6022276315381,337.85072174968946,333.70490867708935,0.0
2023-01-30,338.34749603271484,323.41819946289064,336.4862818480955,333.44356900263347,338.4601313285146,338.8888974276451,333.845526236075,0.0
2023-01-31,338.3374938964844,323.66679931640624,336.5500280400785,333.5857868871999,338.1371882500327,338.2647629910493,334.02034128448105,0.0
2023-02-01,339.2149887084961,323.91179931640625,337.025579000882,333.8706374264252,339.2446130970686,339.66374758492145,334.2326563140492,0.0
2023-02-02,339.59249114990234,324.1380993652344,337.4527363573443,334.1458314540099,340.0311830143514,340.53425302520077,334.50944660328054,0.0
2023-02-03,339.79749298095703,324.31959930419924,337.7835426219742,334.3928810338437,340.4097393666196,340.81624603713135,334.79623686237096,0.0
2023-02-06,340.2774963378906,324.4636993408203,337.9164835538566,334.573197571637,340.1308321562346,340.2258732586628,335.1108665937259,0.0
2023-02-07,339.69000244140625,324.7311993408203,337.97909771407086,334.72675702720386,339.726298694792,339.553074035042,335.44349011079765,0.0
2023-02-08,339.85250091552734,325.0257992553711,338.3725300865618,334.99374476347646,340.51193786097383,340.57496836371337,335.78296538929885,0.0
2023-02-09,339.6000061035156,325.3163995361328,338.488917126013,335.1676910436585,340.2990777625007,340.1736892977392,336.0860826468762,0.0
2023-02-10,339.125,325.6066995239258,338.3323692848627,335.24283539938517,339.28527505811843,338.7439065891386,336.32737882637684,0.0
2023-02-13,339.1875,325.8924996948242,338.37655169659945,335.3798543280578,339.1422385769422,338.6266982836355,336.53098984706554,0.0
