Date,Open,High,Low,Close,Volume,actual_returns,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2022-12-06,339.7699890136719,340.6499938964844,334.7200012207031,336.4599914550781,5516300,-0.010499095188762797,341.40999603271484,320.4601989746094,337.86189854416256,327.34761943286566,341.59369588373045,339.6861394476562,331.2923141291112,-1.0
2022-12-07,336.1400146484375,338.3299865722656,335.5400085449219,336.44000244140625,3577100,-5.9409778813357406e-05,339.41749572753906,320.7180990600586,337.70390979348974,327.70826841494664,339.9382280466444,337.71253777673303,332.3450609371986,-1.0
2022-12-08,337.739990234375,339.6499938964844,337.0599975585937,338.4599914550781,3278400,0.0060040096273143995,337.84749603271484,320.9215991210938,337.7879190063447,328.1345435352348,339.46599565163535,337.48424259639756,333.3001224847487,1.0
2022-12-09,337.6700134277344,339.1099853515625,335.25,335.3699951171875,3815500,-0.009129576363239744,336.6824951171875,321.08789916992185,337.51926040033067,328.4212848148712,338.0111280693193,335.8974990347015,334.1569742273402,-1.0
2022-12-12,336.1400146484375,340.6499938964844,336.0599975585937,340.6199951171875,5017300,0.015654352137750127,337.72249603271484,321.28999908447264,337.86378693150726,328.9045200330726,338.8643674985676,337.52458979460283,334.9258939013069,1.0
2022-12-13,348.17999267578125,348.2200012207031,339.5,341.8099975585937,5274300,0.003493636481900486,339.0649948120117,321.51749908447266,338.3022552897551,329.41554950592774,339.90906671693807,339.2174307221009,335.63478267340014,1.0
2022-12-14,341.7799987792969,344.6600036621094,337.6400146484375,340.2200012207031,5498400,-0.0046516964080841605,339.50499725341797,321.72009918212893,338.5153383916215,329.843219373306,340.0813127687166,339.5557416632451,336.29141828748914,-1.0
2022-12-15,336.5799865722656,337.3699951171875,330.7799987792969,332.79998779296875,5865600,-0.021809456825323315,338.8624954223633,321.87269897460936,337.8802988516906,329.9602134426955,337.525892945941,336.16025503096625,336.87567732069226,-1.0
2022-12-16,329.2900085449219,330.5,326.45001220703125,328.9700012207031,6672200,-0.011508373535903504,335.9499969482422,321.94229888916016,336.89026497155317,329.92104631343017,334.3225928872292,332.1595642219418,337.37737471969035,-1.0
2022-12-19,328.8699951171875,330.3299865722656,325.7099914550781,327.3800048828125,3709600,-0.004833256321216672,332.3424987792969,321.963798828125,335.8335686376311,329.8205712748881,331.48597850135366,328.9343608454144,337.77388697494695,-1.0
2022-12-20,327.5899963378906,329.8699951171875,326.4100036621094,328.3800048828125,4721700,0.003054554294963596,329.3824996948242,321.960998840332,335.0053943517103,329.76362851626556,329.8663063496545,327.52775193153525,338.0872509803301,1.0
2022-12-21,331.5400085449219,334.3299865722656,331.1199951171875,333.6000061035156,5086800,0.015896221277437395,329.58250427246094,322.016598815918,334.8492400121791,329.91522563227517,330.64946455335,329.36872932888934,338.32030647183643,1.0
2022-12-22,331.5,331.8500061035156,325.6499938964844,330.260009765625,4876900,-0.01001197924694952,329.9050064086914,322.078798828125,334.33932527988196,329.9288459298036,330.06630878407964,329.08046080082033,338.4906768798828,-1.0
2022-12-23,329.6199951171875,332.19000244140625,328.0599975585937,331.92999267578125,3997900,0.0050565701591949175,331.0425033569336,322.1164987182617,334.0716215356578,330.0078761394402,330.3020309786655,329.83894493148176,338.58799159674,1.0
2022-12-27,332.3399963378906,333.82000732421875,330.57000732421875,332.3699951171875,3098900,0.0013255880791587238,332.04000091552734,322.16659881591795,333.8825518573,330.10113621880464,330.6764125299915,330.6446602096841,338.5616643458237,1.0
2022-12-28,332.69000244140625,333.739990234375,328.57000732421875,328.57000732421875,3102400,-0.011433004930631485,330.7825012207031,322.17259887695315,333.29226891964277,330.04070096871993,329.6157644208584,329.38121114528445,338.42388652283466,-1.0
2022-12-29,330.5299987792969,332.8500061035156,330.1300048828125,332.0599975585937,2458800,0.010621755353741547,331.2324981689453,322.20899871826174,333.1553498358652,330.1203843580461,330.1515158315234,330.3455695564785,338.19660262119623,1.0
2022-12-30,330.6199951171875,331.3999938964844,328.3500061035156,331.3299865722656,3881800,-0.002198430981435129,331.0824966430664,322.2431985473633,332.95253163797634,330.1681047223236,330.30793204835356,330.66758593310016,337.91678779507856,-1.0
2023-01-03,332.4200134277344,333.8299865722656,328.3500061035156,331.2200012207031,3910700,-0.00033195109413530766,330.7949981689453,322.2233984375,332.760028209777,330.2095936183022,330.40932588151884,330.85918405715296,337.5864791870117,-1.0
2023-01-04,332.5599975585937,334.0400085449219,330.20001220703125,332.5599975585937,4137300,0.004045638345969493,331.79249572753906,322.21189849853516,332.73780257689003,330.3022772626777,330.9890436299528,331.6631209561883,337.2467261420356,1.0
2023-01-05,330.9700012207031,331.1499938964844,328.1000061035156,329.2200012207031,4350100,-0.010043289518914866,331.0824966430664,322.12579864501953,332.34693568172366,330.2596090705641,330.2205024644552,330.55966407669314,336.87638676019355,-1.0
2023-01-06,332.17999267578125,337.1199951171875,329.9100036621094,336.2799987792969,4800800,0.02144461919815388,332.3199996948242,322.09489868164064,332.78394276989644,330.49691037445234,332.2302151898808,333.31150119755443,336.510090580693,1.0
2023-01-09,337.69000244140625,339.4100036621094,334.9200134277344,335.2900085449219,3864000,-0.002943946229239547,333.3375015258789,322.0303988647461,333.0623945664761,330.68579853636743,333.32202619335476,334.58065146980715,336.1137327029381,-1.0
2023-01-10,334.95001220703125,337.3299865722656,334.2900085449219,337.2300109863281,2277500,0.005786043102880889,334.5050048828125,322.0006988525391,333.5254631223159,330.9436455672448,334.797905408547,336.291226745265,335.6855230449158,1.0
2023-01-11,338.3999938964844,339.8099975585937,337.1300048828125,339.760009765625,3265800,0.007502294270599341,337.14000701904297,321.9924990844727,334.21819061322185,331.29095285190715,336.7505518899282,338.54710053444194,335.243177625868,1.0
2023-01-12,340.8800048828125,343.0,337.95001220703125,342.0,4332600,0.006592860165974823,338.57000732421875,322.04209899902344,335.0828361961618,331.71274451557724,338.9270204374151,340.97885526554313,334.8433322671019,1.0
2023-01-13,339.1600036621094,343.489990234375,339.1099853515625,343.0400085449219,3473400,0.0030409606576662362,340.50750732421875,322.1648989868164,335.9669665439554,332.1588093808733,340.8172825664819,342.90329562467224,334.5118510870286,1.0
2023-01-17,342.3599853515625,342.75,338.6300048828125,339.1600036621094,3929700,-0.01131064828056172,340.99000549316406,322.26539916992186,336.32174847694057,332.4344694590845,340.71915761040964,342.07613726730204,334.2586414666823,-1.0
2023-01-18,339.57000732421875,340.20001220703125,332.70001220703125,332.9700012207031,5164300,-0.01825097999342251,339.2925033569336,322.29649932861327,335.94933208624104,332.4555517856542,338.3655906016851,338.37205645100266,334.0614812403549,-1.0
2023-01-19,331.0599975585937,332.4599914550781,329.9700012207031,330.6300048828125,3454200,-0.0070276491254825935,336.4500045776367,322.27129943847655,335.35829568954205,332.3836961972317,335.8010854592215,334.77204202339374,333.88577157479745,-1.0
2023-01-20,330.82000732421875,333.7300109863281,329.3500061035156,333.6700134277344,4120200,0.009194593654618055,334.10750579833984,322.3786996459961,335.1707087600634,332.43431973372054,335.0473620211604,333.94865755381295,333.7459877861871,1.0
2023-01-23,334.69000244140625,337.75,333.04998779296875,336.1700134277344,3985300,0.0074924323415159755,333.3600082397461,322.52939971923826,335.28174261807743,332.5813189360411,335.4098850770642,334.68294717332026,333.6395065872757,1.0
2023-01-24,334.9599914550781,337.7200012207031,333.70001220703125,337.1000061035156,3360900,0.0027664355493777215,334.3925094604492,322.7199996948242,335.4837719040232,332.75910499661654,336.0071023301507,335.64413276182853,333.5901550481348,1.0
2023-01-25,334.239990234375,337.6400146484375,332.54998779296875,337.32000732421875,4318600,0.0006526289431023624,336.0650100708008,322.93669982910154,335.6877980706073,332.9385288618945,336.5122379625138,336.38341618019695,333.6166985594196,1.0
2023-01-26,338.45001220703125,339.4599914550781,336.20001220703125,339.3599853515625,2930900,0.006047604598155454,337.4875030517578,323.1596997070312,336.0958188952182,333.1911148115141,337.6022276315381,337.85072174968946,333.70490867708935,1.0
2023-01-27,339.3999938964844,341.5400085449219,338.1600036621094,339.6099853515625,2907400,0.0007366808427369254,338.34749603271484,323.41819946289064,336.4862818480955,333.44356900263347,338.4601313285146,338.8888974276451,333.845526236075,1.0
2023-01-30,338.4599914550781,340.42999267578125,336.8500061035156,337.0599975585937,3032700,-0.0075085772001936,338.3374938964844,323.66679931640624,336.5500280400785,333.5857868871999,338.1371882500327,338.2647629910493,334.02034128448105,-1.0
2023-01-31,337.6000061035156,340.8599853515625,336.510009765625,340.8299865722656,2593500,0.011184919720461872,339.2149887084961,323.91179931640625,337.025579000882,333.8706374264252,339.2446130970686,339.66374758492145,334.2326563140492,1.0
2023-02-01,339.1199951171875,343.2699890136719,335.5799865722656,340.8699951171875,6175400,0.00011738563652885503,339.59249114990234,324.1380993652344,337.4527363573443,334.1458314540099,340.0311830143514,340.53425302520077,334.50944660328054,1.0
2023-02-02,341.510009765625,341.510009765625,338.010009765625,340.42999267578125,5169400,-0.0012908218608533861,339.79749298095703,324.31959930419924,337.7835426219742,334.3928810338437,340.4097393666196,340.81624603713135,334.79623686237096,-1.0
2023-02-03,338.7699890136719,341.6700134277344,337.9599914550781,338.9800109863281,6504300,-0.004259265401547752,340.2774963378906,324.4636993408203,337.9164835538566,334.573197571637,340.1308321562346,340.2258732586628,335.1108665937259,-1.0
2023-02-06,337.6499938964844,339.5599975585937,336.69000244140625,338.4800109863281,2708400,-0.001475013227314359,339.69000244140625,324.7311993408203,337.97909771407086,334.72675702720386,339.726298694792,339.553074035042,335.44349011079765,-1.0
2023-02-07,336.95001220703125,342.3099975585937,336.19000244140625,341.5199890136719,4969600,0.008981263084000934,339.85250091552734,325.0257992553711,338.3725300865618,334.99374476347646,340.51193786097383,340.57496836371337,335.78296538929885,1.0
2023-02-08,340.3699951171875,341.4599914550781,338.8399963378906,339.4200134277344,2769500,-0.006148909737325625,339.6000061035156,325.3163995361328,338.488917126013,335.1676910436585,340.2990777625007,340.1736892977392,336.0860826468762,-1.0
2023-02-09,341.75,342.5599975585937,336.0599975585937,337.0799865722656,3094700,-0.006894192336619476,339.125,325.6066995239258,338.3323692848627,335.24283539938517,339.28527505811843,338.7439065891386,336.32737882637684,-1.0
2023-02-10,336.739990234375,339.010009765625,335.95001220703125,338.7300109863281,2523900,0.004895053043170616,339.1875,325.8924996948242,338.37655169659945,335.3798543280578,339.1422385769422,338.6266982836355,336.53098984706554,1.0
2023-02-13,338.8800048828125,342.5599975585937,338.8800048828125,342.54998779296875,2653900,0.011277349755687283,339.4449996948242,326.2477996826172,338.8402668227365,335.6615633445761,340.40939777575545,340.4250835445527,336.7500020721812,1.0
2023-02-14,341.5199890136719,343.5299987792969,338.4100036621094,341.1400146484375,3501100,-0.0041161091658932225,339.875,326.64109985351564,339.09579436104065,335.8767916445706,340.7984129316532,340.879281890048,337.010619269477,-1.0
2023-02-15,339.4599914550781,341.6700134277344,338.6300048828125,341.6600036621094,1967700,0.0015242686033409836,341.02000427246094,327.0525,339.38070650770015,336.10397682609323,341.24824274502106,341.39529009515434,337.28537222779823,1.0
2023-02-16,338.5,340.8900146484375,337.3099975585937,337.3900146484375,3229600,-0.012497772545523755,340.6850051879883,327.4678002929688,339.159518521891,336.15449354668357,340.0154082173382,339.6079673836648,337.5508041381836,-1.0
2023-02-17,335.7200012207031,338.42999267578125,335.0799865722656,338.2900085449219,3034200,0.0026675178796331522,339.62001037597656,327.92350036621093,339.06290630166615,336.2383730236878,339.44537617959946,338.88834998572526,337.8053100962698,1.0
2023-02-21,334.7200012207031,335.94000244140625,331.1000061035156,331.25,3142900,-0.020810571897180385,337.1475067138672,328.32300048828125,338.19480559699497,336.04245030339933,336.49993789388765,335.00432936001073,338.0140752910096,-1.0
2023-02-22,331.75,332.42999267578125,329.45001220703125,330.5199890136719,2896400,-0.0022038067511792603,334.3625030517578,328.6609002685547,337.3420481949309,335.8255638529387,334.14205592019846,332.2211557117915,338.1730257199134,-1.0
2023-02-23,331.8500061035156,332.75,327.9800109863281,331.6700134277344,5999600,0.003479439829023212,332.93250274658203,329.05550048828127,336.71182210711356,335.6623702297105,332.9021375698389,331.1189925746924,338.2819145108447,1.0
2023-02-24,327.8299865722656,329.1400146484375,326.42999267578125,328.1199951171875,3764700,-0.010703464789771688,330.38999938964844,329.4637005615234,335.7571746603236,335.3661882515323,330.7812982681276,328.8225216418224,338.3451860215929,-1.0
2023-02-27,330.7300109863281,331.9800109863281,328.20001220703125,329.0599975585937,2887300,0.002864813042163128,329.8424987792969,329.8064004516602,335.0130438688418,335.1185632896417,329.6559098679011,327.9697061049955,338.3466057483061,1.0
2023-02-28,328.8699951171875,328.8699951171875,326.510009765625,326.57000732421875,3155300,-0.007566979434902477,328.8550033569336,330.04070037841797,334.0749286945268,334.78290466344276,328.01542831500876,326.37738110652623,338.26793293894076,-1.0
2023-03-01,326.0400085449219,327.82000732421875,325.29998779296875,327.0,3317500,0.00131669371386689,327.6875,330.2828002929688,333.28882550424225,334.4773243518148,327.0625006448074,325.73956274906,338.13500091175973,1.0
2023-03-02,327.57000732421875,331.20001220703125,326.79998779296875,330.44000244140625,3047500,0.010519885141915042,328.2675018310547,330.5949002075195,332.9722896076544,334.3188144186326,327.6885277889924,327.1804724028773,337.96432193709006,1.0
2023-03-03,331.5199890136719,334.42999267578125,330.4200134277344,334.2099914550781,3033500,0.011408997051863823,329.5550003051758,331.0073001098633,333.10981203542286,334.3145420973425,329.5564401922893,330.08070613595487,337.77660586510177,1.0
2023-03-06,334.6300048828125,336.1199951171875,334.17999267578125,334.67999267578125,2641700,0.0014063051157053863,331.5824966430664,331.4345001220703,333.28427655133055,334.32888883106546,331.1072466203639,332.2412085863799,337.5623466585889,1.0
2023-03-07,334.6700134277344,334.9200134277344,328.7200012207031,328.8699951171875,5009200,-0.017359859225950625,332.0499954223633,331.800299987793,332.79380083564524,334.1145944443462,330.15107345545465,330.8020273606141,337.32348858868636,-1.0
2023-03-08,328.9200134277344,329.5,326.6000061035156,328.489990234375,3169600,-0.0011554866313574497,331.56249237060547,332.1635998535156,332.31559965704986,333.89380382784054,329.35107773856953,329.69962336185813,337.0765133139528,-1.0
2023-03-09,329.7200012207031,330.44000244140625,322.3999938964844,323.0799865722656,4760900,-0.01646931055113543,328.77999114990234,332.3887997436523,331.2894204241169,333.469330070103,326.85703566123595,326.3804623420728,336.7825626326196,-1.0
2023-03-10,322.5400085449219,324.8699951171875,318.42999267578125,319.7300109863281,7741600,-0.01036887373148443,325.04249572753906,332.61789978027343,330.0050415962604,332.9300419350423,323.90377555724615,322.687763987732,336.38861206431443,-1.0
2023-03-13,316.760009765625,323.1700134277344,316.6600036621094,318.82000732421875,6831600,-0.0028461627962358405,322.5299987792969,332.7854998779297,328.76226000924333,332.37622248384145,321.5191371894965,320.0065019608297,335.8933342827691,-1.0
2023-03-14,322.2099914550781,323.7099914550781,318.7099914550781,322.19000244140625,4760500,0.010570212156605363,320.9550018310547,332.9526998901367,328.03200916772767,331.9764266545578,321.0982016817132,320.1064536507182,335.3133034411772,1.0
2023-03-15,316.8999938964844,319.8099975585937,314.9700012207031,319.5400085449219,6518000,-0.008224941420913012,320.07000732421875,333.10459991455076,327.0884535422308,331.4883296015917,319.9184771843852,319.0493850316966,334.6744145522883,-1.0
2023-03-16,317.6600036621094,323.57000732421875,316.42999267578125,323.25,6569900,0.011610412955711524,320.9500045776367,333.30399993896486,326.6619587039076,331.1650068528886,320.4839116843449,320.34185562532514,333.98543303689837,1.0
2023-03-17,320.7200012207031,321.0899963378906,317.1600036621094,318.5,5314900,-0.014694508894044889,320.87000274658203,333.38019989013674,325.75507440291096,330.6679691923701,319.24643329694527,318.9835017903404,333.2758342601635,-1.0
2023-03-20,319.3299865722656,322.75,319.3299865722656,322.29998779296875,4695000,0.011930887890011732,320.89749908447266,333.4526998901367,325.3711758904835,330.3395777273383,319.7925854026005,320.08372067539017,332.5681490486051,1.0
2023-03-21,325.4200134277344,325.8399963378906,323.3399963378906,325.6199951171875,3527300,0.010300984951793879,322.41749572753906,333.52399993896483,325.398822471242,330.1543685367204,321.4376214825533,322.5070044277119,331.86629702721115,1.0
2023-03-22,325.6499938964844,327.5599975585937,320.0599975585937,320.17999267578125,4378700,-0.01670659825250731,321.6499938964844,333.54199981689453,324.818952493716,329.7629576175486,320.6993386402022,321.4509758034448,331.16753142557025,-1.0
2023-03-23,321.3299865722656,325.0199890136719,318.5,320.8399963378906,4772600,0.002061351980783277,322.23499298095703,333.54579986572264,324.3768462540086,329.41281502573554,320.44366510088,321.12424107887637,330.4797225763768,1.0
2023-03-24,319.45001220703125,322.4599914550781,317.9100036621094,322.32000732421875,4484900,0.004612925455744765,322.23999786376953,333.4832000732422,324.14830859506446,329.1344957484933,320.8286912402724,321.67141523945884,329.82293220802586,1.0
2023-03-27,324.5899963378906,325.57000732421875,323.29998779296875,324.3099975585937,3550900,0.006173958144563008,321.9124984741211,333.4520999145508,324.1662740354621,328.9451886740633,321.85115709721634,323.01710438884083,329.1992899576823,1.0
2023-03-28,323.989990234375,325.6499938964844,322.8399963378906,323.8099975585937,2536500,-0.0015417347715580565,322.8199996948242,333.4260998535156,324.1266877602437,328.7436950494092,322.42388886411555,323.6338684363108,328.5815427803699,-1.0
2023-03-29,326.5799865722656,327.1700134277344,325.2900085449219,327.0799865722656,2531700,0.01009848070883046,324.37999725341797,333.48329986572264,324.45483207277,328.67841622541584,324.0230775876321,325.60244304231486,327.95496848777486,1.0
2023-03-30,328.8800048828125,328.95001220703125,326.7200012207031,328.4800109863281,2487000,0.004280373216149602,325.9199981689453,333.56940002441405,324.90207417437256,328.6706315770602,325.6728435191305,327.4977693763164,327.3303695490331,1.0
2023-03-31,329.5899963378906,332.8099975585937,329.510009765625,332.6199951171875,2837300,0.012603458330472606,327.99749755859375,333.6541998291016,325.75962094596025,328.82558604726034,328.3313747010868,330.64903947005564,326.74990646927444,1.0
2023-04-03,333.5899963378906,336.25,333.510009765625,335.9100036621094,3450700,0.009891192932531823,331.02249908447266,333.72909973144533,326.88744124794613,329.1035398578761,331.3887825503547,334.14715858788065,326.21885699990355,1.0
2023-04-04,335.9100036621094,336.260009765625,332.6300048828125,333.94000244140625,2449900,-0.005864669700890279,332.7375030517578,333.75139984130857,327.6710591584488,329.2932926285068,332.8171719789032,335.2484389014247,325.76962864251783,-1.0
2023-04-05,334.0,335.45001220703125,333.760009765625,334.82000732421875,2566600,0.0026352185314093557,334.32250213623047,333.84619995117185,328.46538673252985,329.51012268142256,334.09305618948684,336.1834599544504,325.43740637508444,1.0
2023-04-06,334.3500061035156,335.3099975585937,333.2799987792969,334.8999938964844,2333300,0.0002388942432229868,334.8925018310547,333.82259979248045,329.1803430841656,329.7215802642524,334.96749529566534,336.6263180277999,325.22370260733146,1.0
2023-04-10,334.0,335.9599914550781,333.42999267578125,335.9599914550781,2834200,0.0031651166853152723,334.9049987792969,333.804299621582,329.93363734768013,329.96632401617717,335.90603538874603,337.24388478772016,325.11259140203026,1.0
2023-04-11,336.3099975585937,337.8699951171875,336.010009765625,336.8999938964844,2343100,0.0027979594752784998,335.6449966430664,333.81559967041017,330.70767696428686,330.2383396111457,336.84726016987725,337.92808643437786,325.1101530098621,1.0
2023-04-12,338.6099853515625,339.010009765625,335.9599914550781,336.6099853515625,3363800,-0.0008608149307683943,336.09249114990234,333.819599609375,331.36348900737244,330.4883025164818,337.3473503026936,338.0645383240678,325.1953689198435,-1.0
2023-04-13,337.07000732421875,340.5799865722656,336.07000732421875,340.3699951171875,3040900,0.011170226461636235,337.4599914550781,333.8625994873047,332.3642119085375,330.87596060049975,338.99151690527583,339.84096296475764,325.3874366666064,1.0
2023-04-14,339.94000244140625,340.8500061035156,337.3099975585937,338.8399963378906,3107900,-0.00449510474262016,338.17999267578125,333.88999938964844,333.08374351184654,331.1883846955623,339.548123098858,340.08605459424984,325.65592419659646,-1.0
2023-04-17,339.1199951171875,339.92999267578125,337.989990234375,339.9200134277344,2226400,0.0031873955303869383,338.93499755859375,333.9154995727539,333.84332905810095,331.53091629260734,340.2648321446557,340.626213597585,325.98722048158993,1.0
2023-04-18,339.94000244140625,340.2200012207031,337.8999938964844,339.79998779296875,2191100,-0.00035309964116347903,339.7324981689453,333.94299957275393,334.5051800286764,331.8552980454436,340.66652395677374,340.78232188635616,326.4035784874434,-1.0
2023-04-19,339.1099853515625,339.6300048828125,338.19000244140625,338.989990234375,2854700,-0.002383748050889478,339.3874969482422,333.92329956054687,335.00349227377717,332.13517647288745,340.59734614888333,340.3685133096475,326.9013253671152,-1.0
2023-04-20,337.42999267578125,338.8500061035156,336.8500061035156,337.95001220703125,2179300,-0.0030678723776613737,339.16500091552734,333.8832995605469,335.3308833774855,332.36327703977696,340.1143860254094,339.4984449903452,327.4604302865487,-1.0
2023-04-21,338.260009765625,338.5799865722656,336.8099975585937,338.1099853515625,2470100,0.00047336333408165565,338.7124938964844,333.8291995239258,335.63967248572766,332.58870252062076,339.7763069256822,338.95028978280686,328.07043023756995,1.0
2023-04-24,337.9100036621094,338.9100036621094,337.2099914550781,338.75,2288800,0.0018929185063021325,338.4499969482422,333.83179962158204,335.9852644317692,332.83038833693524,339.72368871232953,338.8681372555632,328.7470042852708,1.0
2023-04-25,338.1700134277344,338.67999267578125,335.20001220703125,335.3299865722656,2745300,-0.010095980598477827,337.53499603271484,333.80029937744143,335.9124557807112,332.9284376423939,338.4198606733063,337.1174446876852,329.4710474838446,-1.0
2023-04-26,335.6000061035156,336.4599914550781,332.3099975585937,332.95001220703125,3588400,-0.007097409896330564,336.28499603271484,333.66829956054687,335.58329538362716,332.92928391807783,336.6050249928054,334.8320896471537,330.2280227284372,-1.0
2023-04-27,334.17999267578125,338.5799865722656,333.8299865722656,338.20001220703125,3066600,0.015768132775245247,336.30750274658203,333.60619964599607,335.8740416973454,333.1360294516014,337.1873296458538,335.97151788156805,330.9906461739246,1.0
2023-04-28,337.19000244140625,341.0400085449219,337.1300048828125,341.0299987792969,3647900,0.008367789681016369,336.87750244140625,333.5690997314453,336.4469258175739,333.44566926490705,338.6193070922676,338.1287960182448,331.74617079746577,1.0
2023-05-01,341.1000061035156,342.5899963378906,340.260009765625,340.3599853515625,2296200,-0.001964675923328385,338.13500213623047,333.572399597168,336.8817102102472,333.71687983347607,339.39099549146914,339.19238460426953,332.487991615578,-1.0
2023-05-02,339.94000244140625,340.0,334.3099975585937,336.8699951171875,3275800,-0.010253820615164666,339.11499786376953,333.57649963378907,336.8804085332405,333.8405581038784,338.6672391769869,338.1489016552673,333.1895654937368,-1.0
2023-05-03,337.1300048828125,338.17999267578125,333.92999267578125,334.1099853515625,3924100,-0.008193100619320104,338.09249114990234,333.55319946289063,336.5725837352718,333.85112606950247,337.1385418577013,336.1181605390979,333.8390714857313,-1.0
2023-05-04,333.2799987792969,333.5899963378906,329.3699951171875,331.3299865722656,3576800,-0.008320609682981095,335.66748809814453,333.4818994140625,335.99007293937484,333.7522381541725,335.03823375256604,333.48027926162314,334.43178737310717,-1.0
2023-05-05,334.260009765625,337.5,333.94000244140625,336.7300109863281,3542100,0.016298025029149343,334.75999450683594,333.4954995727539,336.07228827792613,333.869035914524,335.48971546713005,334.49141097821547,334.970398420169,1.0
2023-05-08,337.1700134277344,337.3900146484375,335.0899963378906,336.2200012207031,1789900,-0.001514595518620765,334.59749603271484,333.45149963378907,336.0887008271238,333.9612475896569,335.64467206959387,334.9610943086839,335.46657128981605,-1.0
2023-05-09,335.4100036621094,336.67999267578125,335.1499938964844,335.7699890136719,1924900,-0.0013384456766325492,335.0124969482422,333.39109954833987,336.05328840340655,334.0321911604297,335.6048530666838,335.09101804735354,335.88104662483124,-1.0
2023-05-10,337.3999938964844,337.8500061035156,332.489990234375,335.489990234375,3365500,-0.0008339005523375631,336.05249786376953,333.34379943847654,335.9906997179581,334.08936945783483,335.485174782154,335.0750698571339,336.23413302574625,-1.0
2023-05-11,333.739990234375,333.8699951171875,331.4700012207031,333.3299865722656,2744700,-0.006438355017985398,335.2024917602539,333.3490994262695,335.6950649239902,334.05958487904456,334.63117197978437,334.04285095826447,336.5227439786181,-1.0
2023-05-12,334.4200134277344,334.45001220703125,331.3099975585937,333.20001220703125,2635300,-0.0003899270106807462,334.44749450683594,333.39139953613284,335.4178368443263,334.0258708637743,333.98577199848273,333.3579632229764,336.73042909598644,-1.0
2023-05-15,333.510009765625,334.260009765625,331.8599853515625,333.7699890136719,2171000,0.0017106146031184988,333.94749450683594,333.4552993774414,335.23474264091925,334.01583477042055,333.7464772691822,333.24893259767515,336.8659845987956,1.0
2023-05-16,332.7099914550781,333.07000732421875,330.2799987792969,330.3500061035156,2265200,-0.010246526118968036,332.6624984741211,333.4749993896484,334.69199413676057,333.87205598557875,332.3630752645533,331.56242569514006,336.9298425368321,-1.0
2023-05-17,332.1400146484375,335.1700134277344,330.8900146484375,334.6099853515625,3068800,0.012895350898561864,332.9824981689453,333.4850991821289,334.6828820495163,333.90099841449154,332.93076774444614,332.6260916103389,336.94030545081625,1.0
2023-05-18,333.8999938964844,336.44000244140625,332.75,336.0599975585937,3553500,0.004333439737334022,333.69749450683594,333.5430990600586,334.8358948838588,333.98567635457977,333.8832640303935,334.07486982874775,336.896354769483,1.0
