Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-01-23,393.4449996948242,385.54309997558596,390.82929261843185,389.36850574864127,394.7901589967582,395.11050863889943,387.1811410409433,0.0
2023-01-24,394.1600036621094,385.5230999755859,391.91826070714876,389.8116447009352,397.26587243161384,398.1949786355667,386.92833229347514,0.0
2023-01-25,396.33750915527344,385.54300018310545,392.8384553628195,390.22037114431737,398.8300969646882,399.847364976319,386.8146594012225,0.0
2023-01-26,399.26500701904297,385.59470031738283,393.67307214772126,390.6188664699539,399.93999507828397,400.8358116926353,386.86891861903814,0.0
2023-01-27,401.48250579833984,385.6780001831055,394.9038419561899,391.17471011502585,402.25072811472893,403.46723578326413,387.06138770962934,0.0
2023-01-30,402.7450027465821,385.81240020751954,396.10119207687814,391.74520290701867,404.16436549674575,405.4406970673808,387.37857903374567,0.0
2023-01-31,402.8424987792969,385.9107000732422,396.59994812096176,392.09302888828756,403.6173198267572,404.03292038549216,387.79694309941044,0.0
2023-02-01,404.375,385.9977001953125,397.6977329132885,392.6587421190948,405.2665229318474,405.84170098973124,388.31444295247394,0.0
2023-02-02,405.8874969482422,386.1019000244141,399.15353904581457,393.37200220422875,407.92574409167497,408.96073527824075,388.9809550532588,0.0
2023-02-03,408.6624984741211,386.20369995117187,401.11203461335236,394.29224207627203,411.8954193370945,413.7003281747875,389.75209685902536,0.0
2023-02-06,411.60250091552734,386.2175,402.36069813583237,395.0020788420512,413.0365973085698,414.34320613771325,390.63305362654324,0.0
2023-02-07,412.4399948120117,386.3847998046875,403.1906190871407,395.58489793182014,412.8322805308619,413.2771088024573,391.6085783405068,0.0
2023-02-08,413.5374984741211,386.59069976806643,404.52388392416884,396.3554181323417,414.5110317476756,415.00268850369827,392.6567882961697,0.0
2023-02-09,412.00499725341797,386.7959997558594,405.20456281900675,396.91717533000826,413.9781882780137,413.70587480652597,393.724627930441,0.0
2023-02-10,410.6899948120117,387.01129974365233,405.41405543468517,397.3169200708834,412.2224415610752,410.97810173924813,394.7719736923406,0.0
2023-02-13,410.2425003051758,387.20619995117187,405.7058280055459,397.73825420165537,411.23547024783835,409.6009060497932,395.79623309476875,0.0
2023-02-14,409.6524963378906,387.4935998535156,406.4974011869972,398.33119673257033,412.2003822290939,411.0186517392922,396.8525604436427,0.0
2023-02-15,410.1500015258789,387.8460998535156,407.1799137994734,398.8933378166377,412.7747201782461,411.802394680443,397.97552358368296,0.0
2023-02-16,411.8725051879883,388.2436999511719,407.9354801591276,399.48599611314063,413.6193069261519,412.9135873399446,399.1075608053325,0.0
2023-02-17,411.93250274658203,388.64699981689455,407.97376000606346,399.8314324353377,412.1222662126874,410.78923705704347,400.20851775746286,0.0
2023-02-21,410.5400085449219,389.07649993896484,407.89445442333147,400.12321459648575,410.6432734138126,408.90019735965984,401.27324007764275,0.0
2023-02-22,407.15250396728516,389.4335998535156,406.9161812976715,400.08263404428675,406.6201826426208,403.7196845383525,402.2609561873071,0.0
2023-02-23,403.2925033569336,389.71369995117186,405.98549543197987,400.0220497230223,403.54620149140015,400.22456441868997,403.16373405927493,0.0
2023-02-24,401.3875045776367,390.09239990234374,405.39377412180045,400.0471029660634,402.14180407894736,399.1881343374113,403.9792588787314,0.0
2023-02-27,398.6675033569336,390.4844000244141,404.39224420272234,399.90309947269867,399.64291815775715,396.62739970953953,404.72077141279055,0.0
2023-02-28,398.32750701904297,390.79560028076173,403.6519960651792,399.81776888568913,398.39911683446326,395.8528809062622,405.3651543134525,0.0
2023-03-01,397.75750732421875,390.97850036621094,402.8306642517623,399.67807365021105,397.04711931417665,394.8527086619053,405.8676854828258,0.0
2023-03-02,396.27750396728516,391.1550003051758,401.9317004697611,399.4841896012204,395.6031494880011,393.674989115459,406.21361164987826,0.0
2023-03-03,396.63500213623047,391.4011001586914,401.4737334785938,399.4184588830117,395.7496850658225,394.619219266343,406.43907476354525,0.0
2023-03-06,398.25,391.8151000976562,401.77554114173637,399.60578669017144,398.2226820931515,398.5117735232186,406.58771693853686,0.0
2023-03-07,400.30249786376953,392.25960021972656,402.07492559549087,399.7967443593017,400.14489256511916,401.24118744028993,406.6425627720209,0.0
2023-03-08,401.18499755859375,392.6649002075195,401.6521548635049,399.7368100360468,399.3161072188705,399.9839194779671,406.61694561993636,0.0
2023-03-09,401.4625015258789,393.08850036621095,401.3485835924343,399.7047471530462,398.97784865812594,399.5005314193249,406.5396001368393,0.0
2023-03-10,398.3050003051758,393.34440032958986,400.26096292064005,399.3850420586766,396.1094440571431,395.61770096639236,406.3796928311572,0.0
2023-03-13,393.66500091552734,393.6272003173828,398.6664118901322,398.8561273226227,392.0576894498378,390.43475781969147,406.07083497224033,0.0
2023-03-14,390.4375,393.81260009765623,397.1879200510445,398.32640318332056,389.0206524778564,386.99017374848063,405.6037054179627,0.0
2023-03-15,388.63999938964844,394.0186001586914,396.58148570998486,398.0675034071828,389.2237313592521,388.10060430116664,405.0120388078101,0.0
2023-03-16,388.0699996948242,394.22640014648437,395.770209383716,397.722616714408,388.5719486338972,387.8150570165089,404.3381191300757,0.0
2023-03-17,390.6199951171875,394.5333999633789,395.8079622690587,397.65932713629024,390.6419248615016,391.1300236656031,403.6079956808208,0.0
2023-03-20,391.7774963378906,394.6903997802734,395.1615209314707,397.3583443325907,389.98223382458343,390.374264149823,402.8536747120045,0.0
2023-03-21,392.27999114990234,394.8390997314453,395.00357307615076,397.2163463349133,390.91034181734744,391.78989576094455,402.10370551215277,0.0
2023-03-22,394.68749237060547,394.97899963378904,395.43762091924776,397.2828100306815,393.4787217033819,395.26862125000514,401.36382887098523,0.0
2023-03-23,393.68749237060547,395.079899597168,395.0678836337883,397.0798198796589,392.8917295169961,394.1673003212078,400.62376695797764,0.0
2023-03-24,394.4824981689453,395.21179962158203,394.8570091663673,396.92639662456924,392.8663948585138,393.94757521572717,399.89663715127074,0.0
2023-03-27,394.98500061035156,395.2790997314453,394.9562303701384,396.880235235162,393.79112058586963,395.0478407544666,399.2128097157419,0.0
2023-03-28,394.37999725341797,395.3818997192383,395.12664813288353,396.864922525632,394.72769671231754,396.0855315516065,398.6024082325123,0.0
2023-03-29,395.25250244140625,395.4926998901367,395.17924346296803,396.8152899824519,395.0772028870171,396.26803140174786,398.03006235758465,0.0
2023-03-30,397.29750061035156,395.7575,395.86488375652795,396.9932183512699,397.3917989674848,399.1361032064756,397.4663584202896,0.0
2023-03-31,399.28500366210943,396.08440002441404,396.73545358454874,397.2563668044123,399.8774709416909,402.0374225859517,396.9333643972138,0.0
2023-04-03,402.510009765625,396.4148001098633,398.1415159252494,397.7324341388481,403.6696035347028,406.5416470728582,396.47290133252557,0.0
2023-04-04,406.3475112915039,396.7248001098633,399.5646821790224,398.2510196304011,406.8869839598735,409.9972244398293,396.07478389033565,0.0
2023-04-05,408.1775131225586,396.99150024414064,400.57638565125416,398.65979627367756,408.28782900132217,410.85245827056934,395.7803393705392,0.0
2023-04-06,409.1525115966797,397.32620025634765,401.35678792383237,399.0105482623745,408.8144545681871,410.6232682906507,395.635925669729,0.0
2023-04-10,409.1025085449219,397.47120025634763,402.2271450925555,399.409912679322,409.6753156740344,411.02530400547977,395.6492590256679,0.0
2023-04-11,408.7675018310547,397.582200012207,403.04746067697647,399.8100793210113,410.35804810012775,411.288426215571,395.7864503271786,0.0
2023-04-12,409.0299987792969,397.7282000732422,403.7888540707938,400.19885659886995,410.8046800557756,411.3320467811154,396.0453700312862,0.0
2023-04-13,409.14249420166016,397.8238000488281,404.2623133732974,400.50686047155915,410.4459325200028,410.3886369548679,396.3755552503798,0.0
2023-04-14,410.2124938964844,398.00399993896485,405.2853898008631,401.01540354294656,412.07170114201125,412.3055247056417,396.8062960777754,0.0
2023-04-17,410.9249954223633,398.1861999511719,406.0825677624952,401.46436750289274,412.8045215476194,412.9226743800156,397.3096295580452,0.0
2023-04-18,411.9799957275391,398.365299987793,406.9556160602033,401.9537720905952,413.7925493585852,413.91656224106634,397.86475315800425,0.0
2023-04-19,413.5199966430664,398.56149993896486,407.7616577707871,402.4345629412272,414.52798132583786,414.5635936576709,398.5012657259718,0.0
2023-04-20,413.6875,398.7039001464844,408.470364090559,402.8937423044823,414.9607465396586,414.82509002688073,399.21657458646797,0.0
2023-04-21,413.5425033569336,398.79850006103516,408.8492130674917,403.24624952601897,414.39128348522996,413.7805025545241,399.9832415168669,0.0
2023-04-24,413.10750579833984,398.89720031738284,409.2215240830098,403.59747776803516,414.0415786230177,413.1846405952557,400.79299493483563,0.0
2023-04-25,412.71250915527344,399.06440032958983,409.60024417188913,403.9517917248638,413.89890221784356,412.95957232862764,401.6621310387129,0.0
2023-04-26,410.69750213623047,399.1729000854492,409.2091044385863,404.0352723513577,411.3988268333341,409.58359486974786,402.55463126853664,0.0
2023-04-27,408.81749725341797,399.139700012207,408.6703134289031,404.04800942025975,408.9668245373522,406.5932711293254,403.45154496181163,0.0
2023-04-28,408.8699951171875,399.19,409.08583456593556,404.37601057419437,410.124076092289,408.68241887983135,404.3234585420585,0.0
2023-05-01,409.6949920654297,399.2801998901367,409.84629657815617,404.8292138629785,412.22335023516337,411.81135295332086,405.17361280653216,0.0
2023-05-02,412.05249786376953,399.43940002441406,410.4755980434419,405.2481627066851,413.56395753657137,413.62357015690816,405.99206947985994,0.0
2023-05-03,413.67250061035156,399.6095001220703,410.5160867428257,405.46749763410037,412.81858346465026,412.47055613556785,406.75358167106725,0.0
2023-05-04,412.5749969482422,399.75809997558594,410.2387425506935,405.5676160942297,411.2471979368316,410.32333428893384,407.4379332742574,0.0
2023-05-05,409.875,399.8470001220703,409.6711050320328,405.5504514508336,409.07202855499185,407.54453290223773,408.05327267116974,0.0
2023-05-08,409.1549987792969,400.04050018310545,409.9998716821231,405.828134145838,410.2222392037274,409.48179581734115,408.61450713357806,0.0
2023-05-09,409.62999725341797,400.1783999633789,410.3043292990431,406.09923718020707,411.0942793726438,410.831066835881,409.15336505277656,0.0
2023-05-10,410.3574981689453,400.2679998779297,410.3738474520147,406.28871204921603,411.066614394126,410.82872002104676,409.61191426971817,0.0
2023-05-11,412.2874984741211,400.4025,410.6489761910725,406.54606138459764,411.7346487731252,411.7674047407399,410.01388945402925,0.0
2023-05-12,412.1624984741211,400.6275,410.81353493460034,406.7650752815969,411.94760462944697,412.01028945421166,410.3638893410012,0.0
2023-05-15,411.875,400.9107000732422,410.89980842385535,406.95431752657026,411.89678931145573,411.88557857655445,410.6375929279092,0.0
2023-05-16,412.39500427246094,401.2406002807617,411.1342752396089,407.19183141279825,412.36320062298313,412.48359386359056,410.843086619436,0.0
2023-05-17,411.74500274658203,401.5377001953125,411.03602243520737,407.3117769430624,411.69397271244134,411.50149276243894,410.99376546600723,0.0
